bonferroni_p_value,bootstrap_lower,bootstrap_upper,data_source,economic_result_basis,execution_cost_block,family,largest_contribution,losses,matched_events,matched_matches,mean_pnl,net_pnl,numeric_provenance,object,pnl_without_largest,q_value,raw_p_value,reject_reason,rule_id,sample_count,selection_eligible,time_interval,unit,wins
1.0,-32.769875000000006,39.57671249999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,563,1684,1684,0.002649346793349159,4.461499999999983,OBSERVED_VALUE,top_50_training_conditions,5.386500000000001,0.9720775371442447,0.40405959404059594,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.055__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,1121
1.0,-52.67492499999998,21.17557499999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,top_50_training_conditions,-14.343,0.9720775371442447,0.7898210178982101,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.055__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,1123
1.0,-37.092824999999976,35.4641125,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,565,1686,1686,-0.0005011862396204189,-0.8450000000000263,OBSERVED_VALUE,top_50_training_conditions,0.08000000000000473,0.9720775371442447,0.5113488651134886,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.055__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,1121
1.0,-32.00432499999999,40.96082499999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,563,1684,1684,0.0030650237529691177,5.161499999999994,OBSERVED_VALUE,top_50_training_conditions,6.0865,0.9720775371442447,0.40115988401159886,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.055__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,1121
1.0,-50.327087500000005,22.412049999999986,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,551,1652,1652,-0.008779055690072634,-14.50299999999999,OBSERVED_VALUE,top_50_training_conditions,-13.587999999999997,0.9720775371442447,0.7842215778422158,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.055__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,1101
1.0,-50.6341375,21.24992499999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,528,1585,1585,-0.008734384858044156,-13.843999999999987,OBSERVED_VALUE,top_50_training_conditions,-12.928999999999998,0.9720775371442447,0.7754224577542246,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.055__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,1057
1.0,-42.14337499999999,21.882099999999976,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,443,1330,1330,-0.007730451127819553,-10.281500000000005,OBSERVED_VALUE,top_50_training_conditions,-9.366499999999998,0.9720775371442447,0.7235276472352765,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.055__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,887
1.0,-52.17174999999999,20.893549999999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,top_50_training_conditions,-14.343,0.9720775371442447,0.796020397960204,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.055__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,1123
1.0,-39.3220625,17.591774999999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,348,1031,1031,-0.010561105722599412,-10.888499999999993,OBSERVED_VALUE,top_50_training_conditions,-9.983499999999998,0.9720775371442447,0.7712228777122287,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.055__and__level_eq_ATP,1,False,UNKNOWN,record,683
1.0,-26.749112500000003,18.419112499999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,215,655,655,-0.00667099236641222,-4.369500000000004,OBSERVED_VALUE,top_50_training_conditions,-3.4545000000000003,0.9720775371442447,0.6488351164883511,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.055__and__level_eq_WTA,1,False,UNKNOWN,record,440
1.0,-52.469174999999986,21.13148749999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,top_50_training_conditions,-14.343,0.9720775371442447,0.7922207779222078,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.455,1,False,UNKNOWN,record,1123
1.0,-46.24337500000001,24.920049999999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,554,1684,1684,-0.006807304038004746,-11.463499999999993,OBSERVED_VALUE,top_50_training_conditions,-10.538499999999996,0.9720775371442447,0.7314268573142686,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.455__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,1130
1.0,-47.69767499999999,24.663824999999985,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,554,1684,1684,-0.006801365795724462,-11.453499999999995,OBSERVED_VALUE,top_50_training_conditions,-10.528499999999998,0.9720775371442447,0.7331266873312668,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.455__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,1130
1.0,-52.268137499999995,21.380749999999992,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,top_50_training_conditions,-14.343,0.9720775371442447,0.7875212478752125,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.455__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,1123
1.0,-44.636874999999996,28.52067499999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,551,1686,1686,-0.004629300118623972,-7.8050000000000175,OBSERVED_VALUE,top_50_training_conditions,-6.88,0.9720775371442447,0.6695330466953304,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.455__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,1135
1.0,-48.085112499999994,24.444599999999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,554,1684,1684,-0.007044833729216149,-11.863499999999995,OBSERVED_VALUE,top_50_training_conditions,-10.938499999999998,0.9720775371442447,0.7382261773822618,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.455__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,1130
1.0,-50.6016625,22.003699999999984,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,551,1652,1652,-0.008779055690072634,-14.50299999999999,OBSERVED_VALUE,top_50_training_conditions,-13.587999999999997,0.9720775371442447,0.7813218678132187,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.455__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,1101
1.0,-48.647099999999995,20.94091249999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,528,1585,1585,-0.008734384858044156,-13.843999999999987,OBSERVED_VALUE,top_50_training_conditions,-12.928999999999998,0.9720775371442447,0.7769223077692231,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.455__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,1057
1.0,-43.35511249999999,21.934524999999976,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,443,1330,1330,-0.007730451127819553,-10.281500000000005,OBSERVED_VALUE,top_50_training_conditions,-9.366499999999998,0.9720775371442447,0.7311268873112688,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.455__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,887
1.0,-51.63259999999999,21.863049999999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,top_50_training_conditions,-14.343,0.9720775371442447,0.7894210578942106,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.455__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,1123
1.0,-39.164225,17.905862499999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,348,1031,1031,-0.010561105722599412,-10.888499999999993,OBSERVED_VALUE,top_50_training_conditions,-9.983499999999998,0.9720775371442447,0.7729227077292271,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.455__and__level_eq_ATP,1,False,UNKNOWN,record,683
1.0,-26.975262499999996,17.924774999999993,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,215,655,655,-0.00667099236641222,-4.369500000000004,OBSERVED_VALUE,top_50_training_conditions,-3.4545000000000003,0.9720775371442447,0.6545345465453455,FDR_NOT_SIGNIFICANT,absolute_change_ge_-0.455__and__level_eq_WTA,1,False,UNKNOWN,record,440
1.0,-12.210687499999999,22.8711625,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,-0.881,147,361,361,0.014106648199446004,5.092500000000007,OBSERVED_VALUE,top_50_training_conditions,5.9735,0.9720775371442447,0.2836716328367163,FDR_NOT_SIGNIFICANT,absolute_change_ge_0.05,1,False,UNKNOWN,record,214
1.0,-12.31771249999999,22.683237499999986,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.881,147,361,361,0.014106648199446004,5.092500000000007,OBSERVED_VALUE,top_50_training_conditions,5.9735,0.9720775371442447,0.27757224277572246,FDR_NOT_SIGNIFICANT,absolute_change_ge_0.05__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,214
1.0,-12.215787499999996,22.549587499999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.881,147,361,361,0.014106648199446004,5.092500000000007,OBSERVED_VALUE,top_50_training_conditions,5.9735,0.9720775371442447,0.2903709629037096,FDR_NOT_SIGNIFICANT,absolute_change_ge_0.05__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,214
1.0,-12.476562499999998,22.776424999999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.881,147,361,361,0.014106648199446004,5.092500000000007,OBSERVED_VALUE,top_50_training_conditions,5.9735,0.9720775371442447,0.2872712728727127,FDR_NOT_SIGNIFICANT,absolute_change_ge_0.05__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,214
1.0,-12.738074999999995,22.6825125,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.881,147,361,361,0.014106648199446004,5.092500000000007,OBSERVED_VALUE,top_50_training_conditions,5.9735,0.9720775371442447,0.28547145285471454,FDR_NOT_SIGNIFICANT,absolute_change_ge_0.05__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,214
1.0,-12.358187499999994,22.826487499999992,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.881,147,361,361,0.014106648199446004,5.092500000000007,OBSERVED_VALUE,top_50_training_conditions,5.9735,0.9720775371442447,0.28247175282471754,FDR_NOT_SIGNIFICANT,absolute_change_ge_0.05__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,214
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,top_50_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_ge_0.05__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,top_50_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_ge_0.05__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,top_50_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_ge_0.05__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,top_50_training_conditions,0.0,,,ZERO_MATCHES,absolute_change_ge_0.05__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,0
1.0,-12.121712499999997,13.122449999999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.881,75,188,188,0.0026170212765957435,0.49199999999999977,OBSERVED_VALUE,top_50_training_conditions,1.3729999999999998,0.9720775371442447,0.47625237476252374,FDR_NOT_SIGNIFICANT,absolute_change_ge_0.05__and__level_eq_ATP,1,False,UNKNOWN,record,113
1.0,-7.342762499999994,16.4886125,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.855,72,173,173,0.02659248554913296,4.600500000000002,OBSERVED_VALUE,top_50_training_conditions,3.7455000000000003,0.9720775371442447,0.22367763223677634,FDR_NOT_SIGNIFICANT,absolute_change_ge_0.05__and__level_eq_WTA,1,False,UNKNOWN,record,101
1.0,0.22499999999999998,0.22499999999999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,0.22499999999999998,0,1,1,0.22499999999999998,0.22499999999999998,OBSERVED_VALUE,top_50_training_conditions,0.0,0.9720775371442447,0.49945005499450057,FDR_NOT_SIGNIFICANT,absolute_change_ge_0.455,1,False,UNKNOWN,record,1
1.0,0.22499999999999998,0.22499999999999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.22499999999999998,0,1,1,0.22499999999999998,0.22499999999999998,OBSERVED_VALUE,top_50_training_conditions,0.0,0.9720775371442447,0.5026497350264973,FDR_NOT_SIGNIFICANT,absolute_change_ge_0.455__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,1
